h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
2.875000,2.740929,72.163552,74.904481,3.74964,-0.764317,5.17436,0.27561,0.607158,-0.607601,0.95762,1.45907,-1.10995,0.756764,0.514783,0.541269,-0.889394,-0.206456,
2.880000,2.740929,72.312660,75.053588,3.75695,-0.769852,5.17812,0.278164,0.609866,-0.612024,0.956591,1.46469,-1.10388,0.747125,0.506669,0.542185,-0.879903,-0.205391,
2.885000,2.740928,72.460451,75.201378,3.76428,-0.775356,5.18183,0.280676,0.612579,-0.6164,0.955566,1.47034,-1.0977,0.737559,0.498454,0.543041,-0.870371,-0.204355,
2.890000,2.740927,72.606919,75.347846,3.77165,-0.780829,5.1855,0.283148,0.615297,-0.620728,0.954547,1.47603,-1.09138,0.72807,0.490141,0.543835,-0.8608,-0.203347,
2.895000,2.740926,72.752058,75.492984,3.77904,-0.78627,5.18911,0.285578,0.618018,-0.625008,0.953533,1.48176,-1.08495,0.71866,0.481733,0.544565,-0.851192,-0.202365,
2.900000,2.740925,72.895864,75.636790,3.78647,-0.791679,5.19268,0.287965,0.620742,-0.629239,0.952523,1.48752,-1.07839,0.709333,0.473232,0.54523,-0.841548,-0.201407,
2.905000,2.740924,73.038332,75.779256,3.79392,-0.797054,5.19621,0.29031,0.62347,-0.633423,0.951519,1.49331,-1.07171,0.700091,0.464641,0.545828,-0.831871,-0.200474,
2.910000,2.740923,73.179457,75.920380,3.8014,-0.802396,5.19968,0.292612,0.626201,-0.637558,0.950519,1.49912,-1.06491,0.690936,0.455962,0.546358,-0.822161,-0.199563,
2.915000,2.740922,73.319234,76.060156,3.80891,-0.807703,5.20312,0.29487,0.628934,-0.641645,0.949523,1.50497,-1.05798,0.681872,0.447197,0.546819,-0.812419,-0.198673,
2.920000,2.740921,73.457659,76.198580,3.81645,-0.812976,5.2065,0.297084,0.631669,-0.645682,0.948532,1.51084,-1.05094,0.6729,0.438349,0.547209,-0.802649,-0.197804,
2.925000,2.740920,73.594727,76.335648,3.82402,-0.818212,5.20985,0.299253,0.634406,-0.649671,0.947545,1.51674,-1.04378,0.664024,0.429421,0.547528,-0.792849,-0.196954,
2.930000,2.740919,73.730436,76.471355,3.83162,-0.823413,5.21314,0.301378,0.637144,-0.653611,0.946562,1.52265,-1.0365,0.655246,0.420416,0.547774,-0.783023,-0.196122,
2.935000,2.740918,73.864780,76.605698,3.83924,-0.828577,5.2164,0.303457,0.639884,-0.657501,0.945584,1.52859,-1.0291,0.646569,0.411335,0.547947,-0.773171,-0.195306,
2.940000,2.740917,73.997757,76.738674,3.8469,-0.833704,5.21961,0.305491,0.642624,-0.661343,0.944609,1.53455,-1.02158,0.637994,0.402182,0.548046,-0.763295,-0.194506,
2.945000,2.740916,74.129362,76.870278,3.85459,-0.838793,5.22278,0.307479,0.645364,-0.665134,0.943639,1.54052,-1.01395,0.629525,0.392958,0.54807,-0.753395,-0.19372,
2.950000,2.740915,74.259593,77.000508,3.86231,-0.843844,5.2259,0.309421,0.648104,-0.668877,0.942672,1.54651,-1.0062,0.621163,0.383668,0.548019,-0.743473,-0.192947,
2.955000,2.740914,74.388447,77.129361,3.87006,-0.848855,5.22899,0.311316,0.650844,-0.672569,0.941709,1.55251,-0.998334,0.612912,0.374314,0.547892,-0.73353,-0.192186,
2.960000,2.740913,74.515921,77.256833,3.87783,-0.853827,5.23203,0.313164,0.653583,-0.676212,0.94075,1.55853,-0.990357,0.604773,0.364898,0.547689,-0.723567,-0.191435,
2.965000,2.740911,74.642011,77.382922,3.88564,-0.858759,5.23504,0.314965,0.656321,-0.679805,0.939795,1.56454,-0.982267,0.596749,0.355423,0.54741,-0.713585,-0.190693,
2.970000,2.740910,74.766716,77.507626,3.89348,-0.86365,5.238,0.316718,0.659057,-0.683348,0.938843,1.57057,-0.974065,0.588841,0.345892,0.547054,-0.703584,-0.189959,
2.975000,2.740909,74.890032,77.630941,3.90135,-0.868499,5.24093,0.318424,0.661792,-0.686841,0.937895,1.5766,-0.965753,0.581053,0.336308,0.546622,-0.693566,-0.189231,
2.980000,2.740907,75.011958,77.752866,3.90924,-0.873307,5.24381,0.320081,0.664524,-0.690283,0.936951,1.58262,-0.957329,0.573386,0.326674,0.546113,-0.683532,-0.188508,
2.985000,2.740906,75.132492,77.873398,3.91717,-0.878073,5.24666,0.321691,0.667253,-0.693676,0.93601,1.58865,-0.948797,0.565842,0.316992,0.545528,-0.673481,-0.18779,
2.990000,2.740905,75.251631,77.992536,3.92513,-0.882795,5.24947,0.323251,0.669979,-0.697018,0.935073,1.59467,-0.940157,0.558424,0.307266,0.544868,-0.663415,-0.187073,
2.995000,2.740903,75.369374,78.110277,3.93312,-0.887474,5.25224,0.324763,0.672701,-0.70031,0.934139,1.60068,-0.931409,0.551133,0.297499,0.544131,-0.653335,-0.186358,
3.000000,2.740902,75.485719,78.226621,3.94114,-0.892109,5.25498,0.326226,0.67542,-0.703552,0.933209,1.60668,-0.922555,0.543972,0.287693,0.543319,-0.64324,-0.185642,
3.005000,2.740900,75.600665,78.341565,3.94919,-0.8967,5.25768,0.32764,0.678135,-0.706743,0.932283,1.61267,-0.913595,0.536942,0.277851,0.542433,-0.633132,-0.184925,
3.010000,2.740899,75.714210,78.455108,3.95726,-0.901245,5.26035,0.329005,0.680844,-0.709883,0.93136,1.61864,-0.904532,0.530046,0.267977,0.541472,-0.623011,-0.184204,
3.015000,2.740897,75.826352,78.567250,3.96537,-0.905745,5.26298,0.33032,0.683549,-0.712973,0.930441,1.6246,-0.895365,0.523286,0.258073,0.540438,-0.612878,-0.183479,
3.020000,2.740896,75.937092,78.677987,3.97351,-0.910199,5.26558,0.331586,0.686249,-0.716012,0.929525,1.63052,-0.886096,0.516662,0.248142,0.539331,-0.602732,-0.182749,
3.025000,2.740894,76.046427,78.787321,3.98168,-0.914606,5.26815,0.332801,0.688943,-0.719,0.928614,1.63643,-0.876726,0.510178,0.238188,0.538152,-0.592574,-0.182011,
3.030000,2.740893,76.154357,78.895250,3.98987,-0.918966,5.27069,0.333967,0.69163,-0.721937,0.927705,1.6423,-0.867256,0.503835,0.228214,0.536903,-0.582405,-0.181264,
3.035000,2.740891,76.260881,79.001772,3.9981,-0.923279,5.27319,0.335084,0.694312,-0.724824,0.926801,1.64815,-0.857688,0.497635,0.218222,0.535584,-0.572224,-0.180508,
3.040000,2.740890,76.365998,79.106888,4.00636,-0.927543,5.27566,0.33615,0.696986,-0.72766,0.9259,1.65396,-0.848021,0.49158,0.208215,0.534196,-0.562031,-0.17974,
3.045000,2.740888,76.469709,79.210597,4.01464,-0.931759,5.2781,0.337166,0.699654,-0.730444,0.925004,1.65973,-0.838259,0.48567,0.198198,0.532741,-0.551828,-0.178959,
3.050000,2.740886,76.572012,79.312898,4.02295,-0.935926,5.28052,0.338132,0.702314,-0.733178,0.924111,1.66545,-0.828401,0.479909,0.188172,0.531219,-0.541613,-0.178164,
3.055000,2.740885,76.672907,79.413791,4.03129,-0.940043,5.2829,0.339047,0.704966,-0.73586,0.923222,1.67113,-0.818449,0.474297,0.178141,0.529633,-0.531388,-0.177353,
3.060000,2.740883,76.772393,79.513276,4.03966,-0.94411,5.28526,0.339913,0.70761,-0.738492,0.922337,1.67677,-0.808404,0.468836,0.168109,0.527984,-0.521151,-0.176525,
3.065000,2.740882,76.870471,79.611353,4.04806,-0.948127,5.28759,0.340729,0.710246,-0.741072,0.921457,1.68235,-0.798268,0.463528,0.158077,0.526272,-0.510902,-0.175679,
3.070000,2.740880,76.967141,79.708021,4.05649,-0.952093,5.2899,0.341494,0.712873,-0.743601,0.92058,1.68787,-0.788041,0.458374,0.14805,0.524501,-0.500643,-0.174813,
3.075000,2.740878,77.062403,79.803281,4.06494,-0.956007,5.29218,0.342209,0.715491,-0.746078,0.919708,1.69334,-0.777726,0.453376,0.13803,0.52267,-0.490372,-0.173926,
3.080000,2.740877,77.156256,79.897132,4.07342,-0.95987,5.29443,0.342874,0.718099,-0.748505,0.918841,1.69874,-0.767322,0.448535,0.128021,0.520783,-0.480089,-0.173017,
3.085000,2.740875,77.248700,79.989575,4.08193,-0.963681,5.29666,0.343489,0.720698,-0.750879,0.917978,1.70408,-0.756833,0.443852,0.118026,0.518842,-0.469795,-0.172083,
3.090000,2.740873,77.339737,80.080610,4.09046,-0.967438,5.29887,0.344054,0.723288,-0.753203,0.91712,1.70934,-0.746258,0.439329,0.108048,0.516846,-0.459488,-0.171125,
3.095000,2.740872,77.429366,80.170237,4.09902,-0.971143,5.30105,0.34457,0.725867,-0.755474,0.916267,1.71454,-0.7356,0.434967,0.0980892,0.5148,-0.449169,-0.170139,
3.100000,2.740870,77.517587,80.258457,4.10761,-0.974794,5.30322,0.345035,0.728436,-0.757694,0.915419,1.71965,-0.72486,0.430767,0.088154,0.512705,-0.438837,-0.169127,
3.105000,2.740868,77.604402,80.345270,4.11622,-0.978392,5.30536,0.345451,0.730994,-0.759863,0.914576,1.72469,-0.71404,0.42673,0.0782451,0.510563,-0.428493,-0.168085,
3.110000,2.740867,77.689810,80.430676,4.12485,-0.981935,5.30749,0.345818,0.733541,-0.761979,0.913738,1.72963,-0.70314,0.422857,0.0683656,0.508375,-0.418134,-0.167012,
3.115000,2.740865,77.773811,80.514676,4.13352,-0.985423,5.30959,0.346135,0.736078,-0.764044,0.912906,1.7345,-0.692162,0.41915,0.0585186,0.506145,-0.407762,-0.165909,
3.120000,2.740863,77.856407,80.597271,4.1422,-0.988856,5.31168,0.346403,0.738603,-0.766057,0.912079,1.73926,-0.681108,0.415609,0.0487072,0.503875,-0.397376,-0.164772,
3.125000,2.740862,77.937599,80.678460,4.15091,-0.992234,5.31375,0.346622,0.741116,-0.768018,0.911258,1.74394,-0.669979,0.412236,0.0389345,0.501566,-0.386974,-0.163602,
3.130000,2.740860,78.017385,80.758245,4.15964,-0.995556,5.3158,0.346792,0.743619,-0.769927,0.910443,1.74851,-0.658778,0.40903,0.0292036,0.499222,-0.376558,-0.162396,
3.135000,2.740859,78.095768,80.836627,4.16839,-0.998822,5.31784,0.346914,0.746109,-0.771783,0.909634,1.75298,-0.647505,0.405994,0.0195175,0.496844,-0.366126,-0.161154,
3.140000,2.740857,78.172748,80.913605,4.17717,-1.00203,5.31986,0.346987,0.748587,-0.773588,0.908831,1.75735,-0.636162,0.403126,0.00987915,0.494436,-0.355678,-0.159875,
3.145000,2.740855,78.248326,80.989181,4.18597,-1.00518,5.32187,0.347013,0.751053,-0.77534,0.908035,1.7616,-0.624751,0.400429,0.000291674,0.491999,-0.345213,-0.158558,
3.150000,2.740854,78.322501,81.063355,4.19478,-1.00828,5.32386,0.34699,0.753507,-0.77704,0.907246,1.76575,-0.613273,0.397903,-0.009242,0.489536,-0.334731,-0.157201,
3.155000,2.740852,78.395276,81.136128,4.20362,-1.01132,5.32585,0.34692,0.755948,-0.778687,0.906463,1.76977,-0.601731,0.395548,-0.0187189,0.487051,-0.324232,-0.155804,
3.160000,2.740851,78.466651,81.207501,4.21248,-1.0143,5.32782,0.346803,0.758377,-0.780282,0.905688,1.77368,-0.590125,0.393364,-0.0281362,0.484544,-0.313714,-0.154365,
3.165000,2.740849,78.536626,81.277475,4.22136,-1.01722,5.32978,0.346639,0.760794,-0.781824,0.90492,1.77746,-0.578458,0.391353,-0.0374909,0.48202,-0.303178,-0.152885,
3.170000,2.740848,78.605202,81.346050,4.23026,-1.02008,5.33173,0.346428,0.763198,-0.783314,0.904159,1.78111,-0.566732,0.389513,-0.0467802,0.479481,-0.292622,-0.151361,
3.175000,2.740846,78.672380,81.413226,4.23917,-1.02288,5.33368,0.346171,0.765589,-0.784751,0.903406,1.78464,-0.554947,0.387846,-0.0560012,0.47693,-0.282047,-0.149793,
3.180000,2.740845,78.738161,81.479006,4.2481,-1.02563,5.33561,0.345868,0.767967,-0.786134,0.902661,1.78803,-0.543107,0.386351,-0.0651513,0.474368,-0.271451,-0.148181,
3.185000,2.740844,78.802545,81.543389,4.25705,-1.02832,5.33754,0.34552,0.770332,-0.787465,0.901924,1.79128,-0.531213,0.385029,-0.0742277,0.471801,-0.260835,-0.146523,
3.190000,2.740842,78.865534,81.606376,4.26602,-1.03094,5.33946,0.345126,0.772685,-0.788743,0.901196,1.7944,-0.519266,0.383879,-0.0832276,0.469229,-0.250197,-0.144819,
3.195000,2.740841,78.927127,81.667968,4.275,-1.03351,5.34138,0.344687,0.775025,-0.789967,0.900476,1.79737,-0.507269,0.382901,-0.0921486,0.466656,-0.239537,-0.143069,
3.200000,2.740840,78.987326,81.728166,4.28399,-1.03601,5.34329,0.344205,0.777352,-0.791138,0.899765,1.8002,-0.495224,0.382096,-0.100988,0.464085,-0.228855,-0.141271,
3.205000,2.740839,79.046131,81.786970,4.293,-1.03846,5.3452,0.343678,0.779666,-0.792256,0.899063,1.80288,-0.483132,0.381461,-0.109743,0.461518,-0.218151,-0.139426,
3.210000,2.740837,79.103544,81.844381,4.30202,-1.04085,5.34711,0.343107,0.781967,-0.79332,0.898371,1.8054,-0.470995,0.380999,-0.118412,0.458959,-0.207423,-0.137533,
3.215000,2.740836,79.159563,81.900400,4.31105,-1.04317,5.34901,0.342493,0.784255,-0.79433,0.897688,1.80778,-0.458816,0.380707,-0.126991,0.456411,-0.196671,-0.13559,
3.220000,2.740835,79.214191,81.955026,4.3201,-1.04543,5.35091,0.341837,0.786531,-0.795286,0.897015,1.81,-0.446597,0.380585,-0.135479,0.453876,-0.185895,-0.133599,
3.225000,2.740834,79.267428,82.008262,4.32915,-1.04764,5.35282,0.341139,0.788794,-0.796189,0.896352,1.81206,-0.434338,0.380632,-0.143874,0.451357,-0.175095,-0.131559,
3.230000,2.740833,79.319274,82.060107,4.33822,-1.04978,5.35472,0.340398,0.791044,-0.797037,0.895699,1.81396,-0.422044,0.380848,-0.152172,0.448857,-0.16427,-0.129469,
3.235000,2.740832,79.369730,82.110562,4.34729,-1.05186,5.35662,0.339617,0.793282,-0.797832,0.895057,1.81569,-0.409715,0.381232,-0.160372,0.446379,-0.153419,-0.127329,
3.240000,2.740831,79.418796,82.159627,4.35637,-1.05388,5.35853,0.338795,0.795508,-0.798572,0.894426,1.81726,-0.397353,0.381783,-0.168473,0.443926,-0.142543,-0.125139,
3.245000,2.740830,79.466472,82.207303,4.36546,-1.05583,5.36044,0.337932,0.797722,-0.799257,0.893806,1.81867,-0.384961,0.3825,-0.17647,0.4415,-0.131641,-0.1229,
3.250000,2.740829,79.512760,82.253590,4.37456,-1.05772,5.36236,0.33703,0.799923,-0.799888,0.893197,1.8199,-0.372541,0.383382,-0.184364,0.439105,-0.120712,-0.120611,
3.255000,2.740829,79.557660,82.298488,4.38366,-1.05956,5.36428,0.336089,0.802113,-0.800464,0.8926,1.82097,-0.360095,0.384427,-0.192152,0.436743,-0.109757,-0.118272,
3.260000,2.740828,79.601171,82.341999,4.39277,-1.06133,5.3662,0.335109,0.804291,-0.800986,0.892014,1.82186,-0.347625,0.385634,-0.199832,0.434418,-0.0987752,-0.115883,
3.265000,2.740827,79.643294,82.384121,4.40188,-1.06303,5.36813,0.33409,0.806457,-0.801452,0.891441,1.82258,-0.335133,0.387003,-0.207402,0.432131,-0.0877663,-0.113445,
3.270000,2.740827,79.684029,82.424856,4.411,-1.06468,5.37007,0.333035,0.808612,-0.801863,0.89088,1.82312,-0.322621,0.38853,-0.214862,0.429886,-0.0767302,-0.110958,
3.275000,2.740826,79.723377,82.464203,4.42011,-1.06626,5.37202,0.331942,0.810756,-0.802219,0.890331,1.82349,-0.310092,0.390216,-0.222208,0.427685,-0.0656667,-0.108422,
3.280000,2.740825,79.761337,82.502163,4.42923,-1.06778,5.37397,0.330812,0.812889,-0.80252,0.889796,1.82368,-0.297548,0.392058,-0.22944,0.425531,-0.0545758,-0.105837,
3.285000,2.740825,79.797910,82.538735,4.43835,-1.06923,5.37594,0.329647,0.815011,-0.802765,0.889273,1.82369,-0.28499,0.394055,-0.236557,0.423426,-0.0434573,-0.103204,
3.290000,2.740825,79.833096,82.573920,4.44747,-1.07063,5.37791,0.328447,0.817123,-0.802954,0.888764,1.82352,-0.272422,0.396204,-0.243557,0.421373,-0.0323111,-0.100524,
3.295000,2.740824,79.866894,82.607718,4.45658,-1.07196,5.3799,0.327212,0.819225,-0.803088,0.888268,1.82317,-0.259844,0.398505,-0.250439,0.419375,-0.0211373,-0.0977969,
3.300000,2.740824,79.899305,82.640129,4.4657,-1.07323,5.3819,0.325942,0.821317,-0.803166,0.887786,1.82264,-0.24726,0.400954,-0.257201,0.417434,-0.00993584,-0.0950235,
3.305000,2.740824,79.930328,82.671151,4.47481,-1.07443,5.38391,0.32464,0.823399,-0.803188,0.887318,1.82193,-0.234672,0.403551,-0.263843,0.415552,0.00129326,-0.0922045,
3.310000,2.740824,79.959963,82.700786,4.48392,-1.07557,5.38593,0.323304,0.825472,-0.803153,0.886864,1.82104,-0.222081,0.406293,-0.270364,0.413732,0.0125499,-0.0893406,
3.315000,2.740823,79.988210,82.729033,4.49302,-1.07665,5.38797,0.321936,0.827537,-0.803062,0.886424,1.81997,-0.20949,0.409177,-0.276763,0.411975,0.0238341,-0.0864327,
3.320000,2.740823,80.015069,82.755892,4.50212,-1.07767,5.39003,0.320536,0.829592,-0.802915,0.885999,1.81872,-0.196902,0.412203,-0.283038,0.410285,0.0351455,-0.0834818,
3.325000,2.740823,80.040539,82.781362,4.51121,-1.07862,5.39209,0.319106,0.831639,-0.802711,0.885589,1.81728,-0.184318,0.415366,-0.289191,0.408663,0.0464842,-0.0804886,
3.330000,2.740823,80.064619,82.805443,4.52029,-1.07951,5.39418,0.317645,0.833679,-0.80245,0.885194,1.81567,-0.17174,0.418666,-0.295219,0.407111,0.0578498,-0.0774543,
3.335000,2.740823,80.087310,82.828134,4.52937,-1.08034,5.39628,0.316154,0.83571,-0.802132,0.884815,1.81387,-0.159171,0.4221,-0.301122,0.405631,0.0692422,-0.0743799,
3.340000,2.740824,80.108611,82.849435,4.53843,-1.0811,5.3984,0.314633,0.837735,-0.801757,0.884451,1.8119,-0.146613,0.425664,-0.3069,0.404225,0.080661,-0.0712664,
3.345000,2.740824,80.128521,82.869345,4.54748,-1.0818,5.40054,0.313085,0.839753,-0.801325,0.884102,1.80975,-0.134068,0.429358,-0.312553,0.402896,0.0921061,-0.0681152,
3.350000,2.740824,80.147040,82.887864,4.55653,-1.08244,5.40269,0.311508,0.841764,-0.800836,0.883769,1.80742,-0.121539,0.433178,-0.318079,0.401643,0.103577,-0.0649274,
3.355000,2.740824,80.164167,82.904991,4.56556,-1.08302,5.40487,0.309904,0.843769,-0.80029,0.883453,1.80491,-0.109026,0.437122,-0.32348,0.40047,0.115074,-0.0617043,
3.360000,2.740825,80.179901,82.920725,4.57458,-1.08353,5.40707,0.308273,0.845769,-0.799686,0.883152,1.80223,-0.0965333,0.441187,-0.328755,0.399378,0.126595,-0.0584472,
3.365000,2.740825,80.194241,82.935066,4.58358,-1.08399,5.40928,0.306616,0.847763,-0.799024,0.882868,1.79937,-0.0840619,0.44537,-0.333904,0.398368,0.138142,-0.0551575,
3.370000,2.740826,80.207186,82.948012,4.59257,-1.08437,5.41152,0.304934,0.849752,-0.798304,0.882601,1.79634,-0.0716141,0.449669,-0.338927,0.397442,0.149713,-0.0518367,
3.375000,2.740826,80.218737,82.959563,4.60154,-1.0847,5.41378,0.303227,0.851737,-0.797527,0.88235,1.79314,-0.0591921,0.454081,-0.343824,0.396601,0.161307,-0.0484862,
3.380000,2.740827,80.228891,82.969717,4.6105,-1.08497,5.41606,0.301496,0.853718,-0.796691,0.882116,1.78977,-0.0467978,0.458604,-0.348595,0.395846,0.172925,-0.0451075,
3.385000,2.740827,80.237647,82.978475,4.61944,-1.08517,5.41836,0.299741,0.855696,-0.795797,0.881899,1.78623,-0.0344334,0.463234,-0.353241,0.395178,0.184566,-0.0417023,
3.390000,2.740828,80.245006,82.985834,4.62836,-1.08531,5.42069,0.297963,0.85767,-0.794845,0.881699,1.78253,-0.0221008,0.467968,-0.357762,0.394598,0.19623,-0.0382721,
3.395000,2.740829,80.250965,82.991793,4.63727,-1.08539,5.42304,0.296163,0.859642,-0.793835,0.881516,1.77866,-0.00980209,0.472805,-0.362158,0.394108,0.207915,-0.0348186,
3.400000,2.740829,80.255523,82.996353,4.64615,-1.08541,5.42542,0.294342,0.861611,-0.792766,0.881351,1.77463,0.00246084,0.47774,-0.36643,0.393707,0.219621,-0.0313435,
3.405000,2.740830,80.258680,82.999510,4.65501,-1.08537,5.42782,0.292499,0.863579,-0.791639,0.881203,1.77045,0.014686,0.482772,-0.370579,0.393398,0.231348,-0.0278484,
3.410000,2.740831,80.260434,83.001265,4.66386,-1.08526,5.43025,0.290636,0.865545,-0.790453,0.881072,1.7661,0.0268715,0.487897,-0.374605,0.393179,0.243095,-0.0243353,
3.415000,2.740832,80.260783,83.001615,4.67267,-1.0851,5.4327,0.288753,0.867511,-0.789208,0.880959,1.7616,0.0390154,0.493112,-0.378509,0.393053,0.254862,-0.0208058,
3.420000,2.740833,80.259728,83.000561,4.68147,-1.08487,5.43518,0.286851,0.869476,-0.787904,0.880864,1.75696,0.0511159,0.498415,-0.382291,0.393018,0.266647,-0.0172618,
3.425000,2.740834,80.257265,82.998099,4.69024,-1.08459,5.43768,0.28493,0.871441,-0.786541,0.880787,1.75216,0.0631711,0.503802,-0.385952,0.393077,0.27845,-0.0137051,
3.430000,2.740835,80.253395,82.994230,4.69899,-1.08424,5.44022,0.282991,0.873407,-0.78512,0.880727,1.74721,0.0751793,0.509271,-0.389494,0.393228,0.290271,-0.0101376,
3.435000,2.740836,80.248115,82.988951,4.70772,-1.08383,5.44278,0.281035,0.875373,-0.783639,0.880685,1.74213,0.0871386,0.514819,-0.392916,0.393473,0.302108,-0.00656133,
3.440000,2.740837,80.241425,82.982261,4.71641,-1.08337,5.44537,0.279062,0.877341,-0.782099,0.880662,1.7369,0.0990473,0.520443,-0.396221,0.393811,0.313961,-0.00297811,
3.445000,2.740838,80.233322,82.974160,4.72509,-1.08284,5.44798,0.277073,0.879311,-0.780499,0.880656,1.73153,0.110904,0.52614,-0.399408,0.394241,0.32583,0.00061008,
3.450000,2.740839,80.223805,82.964644,4.73373,-1.08226,5.45063,0.275068,0.881284,-0.77884,0.880668,1.72604,0.122706,0.531907,-0.40248,0.394765,0.337713,0.00420125,
3.455000,2.740840,80.212874,82.953714,4.74235,-1.08162,5.4533,0.273048,0.883259,-0.777122,0.880698,1.72041,0.134453,0.537742,-0.405436,0.395382,0.34961,0.0077934,
3.460000,2.740841,80.200525,82.941367,4.75093,-1.08091,5.456,0.271014,0.885237,-0.775344,0.880746,1.71465,0.146142,0.543641,-0.408279,0.396091,0.361519,0.0113845,
3.465000,2.740842,80.186759,82.927602,4.75949,-1.08016,5.45874,0.268965,0.88722,-0.773507,0.880811,1.70877,0.157773,0.549601,-0.411008,0.396893,0.373441,0.0149726,
3.470000,2.740844,80.171573,82.912417,4.76802,-1.07934,5.4615,0.266904,0.889206,-0.77161,0.880895,1.70277,0.169344,0.555621,-0.413626,0.397786,0.385374,0.0185555,
3.475000,2.740845,80.154966,82.895811,4.77652,-1.07846,5.46429,0.264829,0.891198,-0.769653,0.880997,1.69665,0.180852,0.561696,-0.416134,0.398771,0.397318,0.0221312,
3.480000,2.740846,80.136937,82.877783,4.78499,-1.07753,5.46712,0.262742,0.893194,-0.767637,0.881117,1.69042,0.192298,0.567825,-0.418532,0.399847,0.409271,0.0256977,
3.485000,2.740847,80.117483,82.858331,4.79342,-1.07654,5.46997,0.260644,0.895196,-0.76556,0.881254,1.68408,0.203678,0.574005,-0.420821,0.401012,0.421234,0.0292529,
3.490000,2.740849,80.096604,82.837453,4.80183,-1.07549,5.47286,0.258534,0.897204,-0.763424,0.881409,1.67764,0.214993,0.580232,-0.423004,0.402267,0.433204,0.0327946,
3.495000,2.740850,80.074298,82.815147,4.8102,-1.07439,5.47577,0.256414,0.899219,-0.761228,0.881582,1.67109,0.22624,0.586505,-0.425081,0.40361,0.445182,0.0363208,
3.500000,2.740851,80.050562,82.791414,4.81854,-1.07323,5.47872,0.254283,0.90124,-0.758973,0.881772,1.66444,0.237418,0.59282,-0.427053,0.405041,0.457166,0.0398294,
3.505000,2.740852,80.025397,82.766250,4.82684,-1.07201,5.4817,0.252143,0.903269,-0.756657,0.88198,1.65769,0.248527,0.599175,-0.428922,0.406558,0.469155,0.0433182,
3.510000,2.740854,79.998800,82.739654,4.83512,-1.07074,5.48471,0.249994,0.905306,-0.754281,0.882206,1.65086,0.259564,0.605568,-0.430688,0.408162,0.48115,0.0467851,
3.515000,2.740855,79.970770,82.711625,4.84335,-1.06942,5.48776,0.247836,0.907351,-0.751845,0.882448,1.64393,0.270528,0.611995,-0.432354,0.409849,0.493148,0.0502281,
3.520000,2.740856,79.941305,82.682162,4.85156,-1.06804,5.49083,0.245671,0.909404,-0.749349,0.882708,1.63692,0.28142,0.618454,-0.43392,0.411621,0.505149,0.0536449,
3.525000,2.740858,79.910405,82.651262,4.85972,-1.0666,5.49394,0.243497,0.911467,-0.746794,0.882985,1.62984,0.292236,0.624944,-0.435387,0.413474,0.517152,0.0570336,
3.530000,2.740859,79.878066,82.618925,4.86785,-1.06512,5.49708,0.241317,0.913539,-0.744178,0.883278,1.62267,0.302977,0.63146,-0.436757,0.415409,0.529156,0.0603918,
3.535000,2.740860,79.844289,82.585150,4.87595,-1.06357,5.50026,0.23913,0.915621,-0.741502,0.883588,1.61543,0.31364,0.638002,-0.43803,0.417424,0.54116,0.0637176,
3.540000,2.740862,79.809072,82.549933,4.88401,-1.06198,5.50346,0.236936,0.917713,-0.738766,0.883915,1.60812,0.324226,0.644566,-0.439209,0.419517,0.553164,0.0670088,
3.545000,2.740863,79.772413,82.513276,4.89203,-1.06033,5.5067,0.234737,0.919816,-0.735971,0.884259,1.60075,0.334734,0.651151,-0.440293,0.421688,0.565166,0.0702632,
3.550000,2.740864,79.734311,82.475175,4.90002,-1.05863,5.50997,0.232533,0.92193,-0.733115,0.884618,1.59331,0.345161,0.657754,-0.441285,0.423934,0.577166,0.0734788,
3.555000,2.740866,79.694765,82.435630,4.90796,-1.05688,5.51328,0.230325,0.924056,-0.730199,0.884993,1.58582,0.355508,0.664372,-0.442185,0.426255,0.589162,0.0766534,
3.560000,2.740867,79.653773,82.394640,4.91587,-1.05508,5.51662,0.228112,0.926193,-0.727223,0.885384,1.57827,0.365774,0.671005,-0.442994,0.428649,0.601153,0.0797849,
3.565000,2.740868,79.611335,82.352204,4.92375,-1.05322,5.51999,0.225895,0.928342,-0.724187,0.885791,1.57067,0.375957,0.677648,-0.443714,0.431115,0.61314,0.0828713,
3.570000,2.740870,79.567449,82.308319,4.93158,-1.05132,5.52339,0.223674,0.930504,-0.721092,0.886213,1.56303,0.386058,0.684301,-0.444345,0.43365,0.62512,0.0859103,
3.575000,2.740871,79.522115,82.262986,4.93938,-1.04936,5.52683,0.221451,0.932679,-0.717936,0.88665,1.55534,0.396074,0.690962,-0.444888,0.436255,0.637092,0.0888999,
3.580000,2.740872,79.475330,82.216203,4.94713,-1.04736,5.5303,0.219226,0.934867,-0.714721,0.887102,1.5476,0.406007,0.697628,-0.445345,0.438926,0.649057,0.091838,
3.585000,2.740874,79.427095,82.167969,4.95485,-1.0453,5.53381,0.216998,0.937068,-0.711446,0.887569,1.53984,0.415854,0.704297,-0.445717,0.441662,0.661012,0.0947225,
3.590000,2.740875,79.377408,82.118283,4.96253,-1.0432,5.53735,0.214768,0.939283,-0.708111,0.888049,1.53204,0.425615,0.710968,-0.446003,0.444463,0.672957,0.0975513,
